Índice;Data de Referência;Número Índice;Variação Diária (%);Variação no Mês (%);Variação no Ano (%);Variação 12 Meses (%)
IHFA;07/03/2023;4.646,49;0,117;0,2241;1,1851;12,7417
IHFA;08/03/2023;4.649,91;0,0736;0,2979;1,2596;12,3199
IHFA;09/03/2023;4.649,26;-0,014;0,2839;1,2454;11,6803
IHFA;10/03/2023;4.638,77;-0,2256;0,0576;1,017;11,1099
IHFA;13/03/2023;4.618,87;-0,429;-0,3716;0,5836;10,9439
IHFA;14/03/2023;4.611,50;-0,1596;-0,5306;0,4231;10,8102
IHFA;15/03/2023;4.612,44;0,0204;-0,5103;0,4436;10,7915
IHFA;16/03/2023;4.611,45;-0,0215;-0,5317;0,422;10,3146
IHFA;17/03/2023;4.614,72;0,0709;-0,4612;0,4932;9,9429
IHFA;20/03/2023;4.610,05;-0,1012;-0,5619;0,3915;9,3426
IHFA;21/03/2023;4.609,80;-0,0054;-0,5673;0,3861;8,7227
IHFA;22/03/2023;4.621,96;0,2638;-0,305;0,6509;8,4988
IHFA;23/03/2023;4.621,65;-0,0067;-0,3117;0,6442;8,3333
IHFA;24/03/2023;4.628,59;0,1502;-0,162;0,7953;8,0394
IHFA;27/03/2023;4.628,83;0,0052;-0,1568;0,8005;7,4962
IHFA;28/03/2023;4.632,45;0,0782;-0,0787;0,8793;7,7021
IHFA;29/03/2023;4.626,97;-0,1183;-0,1969;0,76;7,5182
IHFA;30/03/2023;4.637,12;0,2194;0,022;0,981;7,9691
IHFA;31/03/2023;4.629,22;-0,1704;-0,1484;0,809;7,9747
IHFA;03/04/2023;4.640,00;0,2329;0,2329;1,0438;7,5139
IHFA;04/04/2023;4.652,97;0,2795;0,513;1,3262;7,6767
IHFA;05/04/2023;4.649,63;-0,0718;0,4409;1,2535;7,6338
IHFA;06/04/2023;4.652,36;0,0587;0,4999;1,3129;7,9552
IHFA;10/04/2023;4.648,41;-0,0849;0,4145;1,2269;7,4091
IHFA;11/04/2023;4.658,44;0,2158;0,6312;1,4453;7,8632
IHFA;12/04/2023;4.667,62;0,1971;0,8295;1,6452;8,1574
IHFA;13/04/2023;4.673,31;0,1219;0,9524;1,7691;8,1564
IHFA;14/04/2023;4.669,25;-0,0869;0,8647;1,6807;7,7978
IHFA;17/04/2023;4.661,89;-0,1576;0,7057;1,5204;7,6279
IHFA;18/04/2023;4.658,47;-0,0734;0,6319;1,446;7,4584
IHFA;19/04/2023;4.647,10;-0,2441;0,3862;1,1984;6,9927
IHFA;20/04/2023;4.656,45;0,2012;0,5882;1,402;7,114
IHFA;24/04/2023;4.663,91;0,1602;0,7494;1,5644;7,4847
IHFA;25/04/2023;4.666,05;0,0459;0,7956;1,611;7,7097
IHFA;26/04/2023;4.667,92;0,0401;0,836;1,6518;7,9515
IHFA;27/04/2023;4.667,11;-0,0174;0,8185;1,6341;7,7703
IHFA;28/04/2023;4.666,93;-0,0039;0,8146;1,6302;7,3904
IHFA;02/05/2023;4.663,27;-0,0784;-0,0784;1,5505;7,4845
IHFA;03/05/2023;4.667,77;0,0965;0,018;1,6485;7,4476
IHFA;04/05/2023;4.676,52;0,1875;0,2055;1,839;7,0701
IHFA;05/05/2023;4.680,47;0,0845;0,2901;1,9251;7,5112
IHFA;08/05/2023;4.677,18;-0,0703;0,2196;1,8534;7,4451
IHFA;09/05/2023;4.682,09;0,105;0,3248;1,9603;8,1362
IHFA;10/05/2023;4.690,98;0,1899;0,5153;2,1539;8,24
IHFA;11/05/2023;4.697,50;0,139;0,655;2,2959;8,2393
IHFA;12/05/2023;4.698,43;0,0198;0,675;2,3162;8,2832
IHFA;15/05/2023;4.703,97;0,1179;0,7937;2,4368;7,8378
IHFA;16/05/2023;4.697,56;-0,1363;0,6563;2,2972;7,5451
IHFA;17/05/2023;4.700,24;0,0571;0,7137;2,3556;7,3788
IHFA;18/05/2023;4.698,36;-0,04;0,6735;2,3146;7,7148
IHFA;19/05/2023;4.698,76;0,0085;0,682;2,3234;7,6256
IHFA;22/05/2023;4.698,60;-0,0034;0,6786;2,3199;7,5126
IHFA;23/05/2023;4.695,93;-0,0568;0,6214;2,2617;7,1673
IHFA;24/05/2023;4.697,18;0,0266;0,6482;2,2889;7,4157
IHFA;25/05/2023;4.705,19;0,1705;0,8198;2,4634;7,4683
IHFA;26/05/2023;4.707,87;0,057;0,8772;2,5217;7,212
IHFA;29/05/2023;4.704,72;-0,0669;0,8097;2,4531;7,0761
IHFA;30/05/2023;4.709,90;0,1101;0,9207;2,5659;7,3521
IHFA;31/05/2023;4.704,94;-0,1053;0,8145;2,4579;7,084
IHFA;01/06/2023;4.716,46;0,2448;0,2448;2,7088;7,2201
IHFA;02/06/2023;4.719,40;0,0623;0,3073;2,7728;7,0868
IHFA;05/06/2023;4.726,41;0,1485;0,4563;2,9255;7,2733
IHFA;06/06/2023;4.737,02;0,2245;0,6818;3,1565;7,5454
IHFA;07/06/2023;4.735,11;-0,0403;0,6412;3,1149;7,4659
IHFA;09/06/2023;4.750,01;0,3147;0,9579;3,4394;7,6919
IHFA;12/06/2023;4.753,17;0,0665;1,0251;3,5082;7,7462
IHFA;13/06/2023;4.739,08;-0,2964;0,7256;3,2014;7,4521
IHFA;14/06/2023;4.755,27;0,3416;1,0697;3,554;7,9536
IHFA;15/06/2023;4.763,89;0,1813;1,2529;3,7417;7,9992
IHFA;16/06/2023;4.763,11;-0,0164;1,2364;3,7247;7,9816
IHFA;19/06/2023;4.766,48;0,0708;1,308;3,7981;8,4852
IHFA;20/06/2023;4.770,37;0,0816;1,3907;3,8828;8,5769
IHFA;21/06/2023;4.778,65;0,1736;1,5667;4,0631;8,8228
IHFA;22/06/2023;4.769,87;-0,1837;1,38;3,8719;8,8649
IHFA;23/06/2023;4.778,65;0,1841;1,5667;4,0631;9,2348
IHFA;26/06/2023;4.777,72;-0,0195;1,5469;4,0428;9,1886
IHFA;27/06/2023;4.764,41;-0,2786;1,264;3,753;8,7139
IHFA;28/06/2023;4.764,75;0,0071;1,2712;3,7604;8,6914
IHFA;29/06/2023;4.767,65;0,0609;1,3329;3,8235;8,8447
IHFA;30/06/2023;4.776,07;0,1766;1,5118;4,0069;9,1336
IHFA;03/07/2023;4.785,74;0,2025;0,2025;4,2175;9,4764
IHFA;04/07/2023;4.779,88;-0,1224;0,0798;4,0899;9,3972
IHFA;05/07/2023;4.783,28;0,0711;0,151;4,1639;9,7133
IHFA;06/07/2023;4.759,08;-0,5059;-0,3557;3,6369;9,002
IHFA;07/07/2023;4.776,94;0,3753;0,0182;4,0259;9,0073
IHFA;10/07/2023;4.767,82;-0,1909;-0,1727;3,8273;8,7384
IHFA;11/07/2023;4.770,87;0,064;-0,1089;3,8937;9,1338
IHFA;12/07/2023;4.782,59;0,2457;0,1365;4,1489;9,5347
IHFA;13/07/2023;4.794,59;0,2509;0,3878;4,4102;9,8263
IHFA;14/07/2023;4.776,10;-0,3856;0,0006;4,0076;9,3805
IHFA;17/07/2023;4.786,81;0,2242;0,2249;4,2408;9,5899
IHFA;18/07/2023;4.798,06;0,235;0,4604;4,4858;9,8719
IHFA;19/07/2023;4.800,05;0,0415;0,5021;4,5291;9,7581
IHFA;20/07/2023;4.791,21;-0,1842;0,317;4,3366;9,238
IHFA;21/07/2023;4.811,69;0,4274;0,7458;4,7826;9,8088
IHFA;24/07/2023;4.821,91;0,2124;0,9598;5,0052;10,2221
IHFA;25/07/2023;4.820,73;-0,0245;0,9351;4,9795;10,0814
IHFA;26/07/2023;4.827,79;0,1465;1,0829;5,1332;10,2099
IHFA;27/07/2023;4.815,35;-0,2577;0,8224;4,8623;9,6364
IHFA;28/07/2023;4.826,15;0,2243;1,0486;5,0975;9,676
IHFA;31/07/2023;4.846,12;0,4138;1,4667;5,5324;9,9437
IHFA;01/08/2023;4.836,76;-0,1931;-0,1931;5,3285;9,7704
IHFA;02/08/2023;4.832,97;-0,0784;-0,2714;5,246;9,5067
IHFA;03/08/2023;4.840,77;0,1614;-0,1104;5,4159;9,3932
IHFA;04/08/2023;4.848,25;0,1545;0,044;5,5787;9,168
IHFA;07/08/2023;4.842,94;-0,1095;-0,0656;5,4631;8,7776
IHFA;08/08/2023;4.850,97;0,1658;0,1001;5,638;8,8132
IHFA;09/08/2023;4.848,99;-0,0408;0,0592;5,5949;8,8443
IHFA;10/08/2023;4.850,86;0,0386;0,0978;5,6356;8,8308
IHFA;11/08/2023;4.849,07;-0,0369;0,0609;5,5966;9,012
IHFA;14/08/2023;4.832,07;-0,3506;-0,2899;5,2264;8,2305
IHFA;15/08/2023;4.826,94;-0,1062;-0,3958;5,1147;7,9198
IHFA;16/08/2023;4.824,61;-0,0483;-0,4439;5,0639;7,98
IHFA;17/08/2023;4.809,69;-0,3092;-0,7517;4,739;7,4894
IHFA;18/08/2023;4.815,06;0,1116;-0,6409;4,856;7,4387
IHFA;21/08/2023;4.805,16;-0,2056;-0,8452;4,6404;7,4026
IHFA;22/08/2023;4.820,07;0,3103;-0,5375;4,9651;7,5416
IHFA;23/08/2023;4.840,96;0,4334;-0,1065;5,42;7,7395
IHFA;24/08/2023;4.834,52;-0,133;-0,2394;5,2798;7,3295
IHFA;25/08/2023;4.821,16;-0,2763;-0,5151;4,9888;7,0862
IHFA;28/08/2023;4.820,67;-0,0102;-0,5252;4,9781;6,9656
IHFA;29/08/2023;4.831,39;0,2224;-0,304;5,2116;6,9429
IHFA;30/08/2023;4.827,98;-0,0706;-0,3743;5,1373;6,9737
IHFA;31/08/2023;4.810,68;-0,3583;-0,7313;4,7606;6,5451
IHFA;01/09/2023;4.819,74;0,1883;0,1883;4,9579;6,4308
IHFA;04/09/2023;4.817,06;-0,0556;0,1326;4,8995;6,2977
IHFA;05/09/2023;4.806,58;-0,2176;-0,0852;4,6713;5,8217
IHFA;06/09/2023;4.795,56;-0,2293;-0,3143;4,4313;5,9767
IHFA;08/09/2023;4.804,09;0,1779;-0,137;4,6171;6,2391
IHFA;11/09/2023;4.813,60;0,198;0,0607;4,8242;6,1108
IHFA;12/09/2023;4.827,62;0,2913;0,3521;5,1295;6,3254
IHFA;13/09/2023;4.837,37;0,202;0,5548;5,3418;6,5104
IHFA;14/09/2023;4.849,83;0,2576;0,8138;5,6132;6,5569
IHFA;15/09/2023;4.842,86;-0,1437;0,6689;5,4614;6,4306
IHFA;18/09/2023;4.835,57;-0,1505;0,5174;5,3026;6,4014
IHFA;19/09/2023;4.828,37;-0,1489;0,3677;5,1458;6,0255
IHFA;20/09/2023;4.830,79;0,0501;0,418;5,1985;5,8434
IHFA;21/09/2023;4.823,03;-0,1606;0,2567;5,0295;5,4346
IHFA;22/09/2023;4.824,85;0,0377;0,2946;5,0692;4,9426
IHFA;25/09/2023;4.823,18;-0,0346;0,2598;5,0328;4,8798
IHFA;26/09/2023;4.808,12;-0,3122;-0,0532;4,7048;4,8791
IHFA;27/09/2023;4.797,14;-0,2284;-0,2815;4,4657;4,7152
IHFA;28/09/2023;4.802,37;0,109;-0,1727;4,5796;4,9519
IHFA;29/09/2023;4.810,94;0,1785;0,0054;4,7663;4,9825
IHFA;02/10/2023;4.797,25;-0,2846;-0,2846;4,4681;4,6838
IHFA;03/10/2023;4.779,83;-0,3631;-0,6467;4,0888;3,715
IHFA;04/10/2023;4.783,84;0,0839;-0,5633;4,1761;3,9911
IHFA;05/10/2023;4.778,92;-0,1028;-0,6656;4,069;3,7027
IHFA;06/10/2023;4.777,24;-0,0352;-0,7005;4,0324;3,3493
IHFA;09/10/2023;4.789,43;0,2552;-0,4471;4,2978;3,4369
IHFA;10/10/2023;4.802,44;0,2716;-0,1767;4,5812;3,5987
IHFA;11/10/2023;4.793,71;-0,1818;-0,3581;4,391;3,6668
IHFA;13/10/2023;4.784,96;-0,1825;-0,54;4,2005;3,6331
IHFA;16/10/2023;4.785,89;0,0194;-0,5207;4,2208;3,6475
IHFA;17/10/2023;4.773,50;-0,2589;-0,7782;3,9509;3,3957
IHFA;18/10/2023;4.760,83;-0,2654;-1,0416;3,675;2,9429
IHFA;19/10/2023;4.758,65;-0,0458;-1,0869;3,6276;2,6813
IHFA;20/10/2023;4.769,22;0,2221;-0,8672;3,8577;2,7831
IHFA;23/10/2023;4.772,37;0,066;-0,8017;3,9263;2,6597
IHFA;24/10/2023;4.780,36;0,1674;-0,6356;4,1003;3,2513
IHFA;25/10/2023;4.778,33;-0,0425;-0,6778;4,0561;3,5586
IHFA;26/10/2023;4.796,32;0,3765;-0,3039;4,4479;4,3472
IHFA;27/10/2023;4.783,90;-0,2589;-0,5621;4,1774;3,7385
IHFA;30/10/2023;4.766,59;-0,3618;-0,9219;3,8005;3,2478
IHFA;31/10/2023;4.769,65;0,0642;-0,8583;3,8671;2,7014
IHFA;01/11/2023;4.787,10;0,3659;0,3659;4,2471;2,9918
IHFA;03/11/2023;4.811,63;0,5124;0,8801;4,7813;3,2237
IHFA;06/11/2023;4.802,88;-0,1819;0,6967;4,5907;3,0225
IHFA;07/11/2023;4.818,00;0,3148;1,0137;4,92;3,836
IHFA;08/11/2023;4.811,13;-0,1426;0,8697;4,7704;3,8845
IHFA;09/11/2023;4.802,94;-0,1702;0,698;4,592;3,837
IHFA;10/11/2023;4.816,86;0,2898;0,9898;4,8952;4,9839
IHFA;13/11/2023;4.813,90;-0,0615;0,9277;4,8307;4,9711
IHFA;14/11/2023;4.848,27;0,714;1,6483;5,5792;5,6204
IHFA;16/11/2023;4.861,92;0,2815;1,9345;5,8764;6,2768
IHFA;17/11/2023;4.864,57;0,0545;1,9901;5,9341;6,4655
IHFA;20/11/2023;4.873,68;0,1873;2,1811;6,1325;6,8042
IHFA;21/11/2023;4.861,21;-0,2559;1,9196;5,861;6,4109
IHFA;22/11/2023;4.864,95;0,0769;1,9981;5,9424;6,6192
IHFA;23/11/2023;4.867,27;0,0477;2,0467;5,9929;6,8994
IHFA;24/11/2023;4.867,80;0,0109;2,0578;6,0045;6,6286
IHFA;27/11/2023;4.874,92;0,1463;2,2071;6,1595;6,9575
IHFA;28/11/2023;4.884,69;0,2004;2,4119;6,3723;7,1829
IHFA;29/11/2023;4.884,59;-0,002;2,4098;6,3701;7,0018
IHFA;30/11/2023;4.889,85;0,1077;2,5201;6,4847;6,9119
IHFA;01/12/2023;4.912,01;0,4532;0,4532;6,9672;7,4899
IHFA;04/12/2023;4.891,92;-0,409;0,0423;6,5297;6,8971
IHFA;05/12/2023;4.907,18;0,3119;0,3544;6,862;7,5759
IHFA;06/12/2023;4.906,42;-0,0155;0,3389;6,8455;7,6905
IHFA;07/12/2023;4.915,11;0,1771;0,5166;7,0347;7,8357
IHFA;08/12/2023;4.911,25;-0,0785;0,4376;6,9507;7,8938
IHFA;11/12/2023;4.909,48;-0,036;0,4014;6,9121;7,8971
IHFA;12/12/2023;4.918,78;0,1894;0,5916;7,1147;8,2383
IHFA;13/12/2023;4.959,31;0,824;1,4205;7,9973;9,1724
IHFA;14/12/2023;4.973,49;0,2859;1,7105;8,3061;9,3087
IHFA;15/12/2023;4.973,60;0,0022;1,7127;8,3085;9,3265
IHFA;18/12/2023;4.980,87;0,1462;1,8614;8,4668;9,5542
IHFA;19/12/2023;4.987,28;0,1287;1,9925;8,6064;9,5605
IHFA;20/12/2023;4.988,47;0,0239;2,0168;8,6323;9,3222
IHFA;21/12/2023;4.997,93;0,1896;2,2103;8,8383;9,4245
IHFA;22/12/2023;5.002,64;0,0942;2,3066;8,9408;9,4856
IHFA;26/12/2023;5.004,26;0,0324;2,3397;8,9761;9,2891
IHFA;27/12/2023;5.017,95;0,2736;2,6197;9,2742;9,6139
IHFA;28/12/2023;5.013,68;-0,0851;2,5324;9,1813;9,311
IHFA;29/12/2023;5.019,53;0,1167;2,652;9,3087;9,3087
IHFA;02/01/2024;4.996,80;-0,4528;-0,4528;-0,4528;9,0112
IHFA;03/01/2024;4.993,38;-0,0684;-0,521;-0,521;8,9817
IHFA;04/01/2024;4.977,50;-0,318;-0,8373;-0,8373;8,6646
IHFA;05/01/2024;4.984,32;0,137;-0,7015;-0,7015;8,7907
IHFA;08/01/2024;4.994,47;0,2036;-0,4992;-0,4992;8,9354
IHFA;09/01/2024;4.989,88;-0,0919;-0,5907;-0,5907;8,6209
IHFA;10/01/2024;4.991,11;0,0246;-0,5662;-0,5662;8,5012
IHFA;11/01/2024;4.998,73;0,1527;-0,4144;-0,4144;8,3195
IHFA;12/01/2024;5.017,74;0,3803;-0,0357;-0,0357;8,4638
IHFA;15/01/2024;5.019,61;0,0373;0,0016;0,0016;8,3875
IHFA;16/01/2024;4.997,74;-0,4357;-0,4341;-0,4341;7,906
IHFA;17/01/2024;4.982,74;-0,3001;-0,7329;-0,7329;7,557
IHFA;18/01/2024;4.981,26;-0,0297;-0,7624;-0,7624;7,4951
IHFA;19/01/2024;4.986,48;0,1048;-0,6584;-0,6584;7,4804
IHFA;22/01/2024;4.981,67;-0,0965;-0,7543;-0,7543;7,3492
IHFA;23/01/2024;4.987,22;0,1114;-0,6437;-0,6437;7,4316
IHFA;24/01/2024;4.984,42;-0,0561;-0,6995;-0,6995;7,344
IHFA;25/01/2024;4.999,35;0,2995;-0,402;-0,402;7,5055
IHFA;26/01/2024;5.001,47;0,0424;-0,3598;-0,3598;7,5402
IHFA;29/01/2024;5.002,45;0,0196;-0,3403;-0,3403;7,6189
IHFA;30/01/2024;4.991,49;-0,2191;-0,5586;-0,5586;7,5643
IHFA;31/01/2024;5.003,31;0,2368;-0,3231;-0,3231;7,7125
IHFA;01/02/2024;5.008,70;0,1077;0,1077;-0,2158;7,7087
IHFA;02/02/2024;4.999,84;-0,1769;-0,0694;-0,3923;7,3722
IHFA;05/02/2024;4.990,82;-0,1804;-0,2496;-0,572;7,6195
IHFA;06/02/2024;5.001,86;0,2212;-0,029;-0,352;7,9017
IHFA;07/02/2024;5.005,92;0,0812;0,0522;-0,2711;7,949
IHFA;08/02/2024;4.994,95;-0,2191;-0,1671;-0,4897;7,6113
IHFA;09/02/2024;4.999,34;0,0879;-0,0793;-0,4022;8,0226
IHFA;14/02/2024;4.993,65;-0,1138;-0,1931;-0,5156;7,8838
IHFA;15/02/2024;4.998,51;0,0973;-0,0959;-0,4188;7,9016
IHFA;16/02/2024;4.994,23;-0,0856;-0,1815;-0,504;7,6415
IHFA;19/02/2024;4.997,72;0,0699;-0,1117;-0,4345;7,8669
IHFA;20/02/2024;5.005,11;0,1479;0,036;-0,2873;8,0264
IHFA;21/02/2024;5.001,52;-0,0717;-0,0358;-0,3588;7,9489
IHFA;22/02/2024;5.006,48;0,0992;0,0634;-0,26;8,1213
IHFA;23/02/2024;5.002,23;-0,0849;-0,0216;-0,3447;8,0293
IHFA;26/02/2024;4.995,98;-0,1249;-0,1465;-0,4692;7,7059
IHFA;27/02/2024;5.006,45;0,2096;0,0628;-0,2606;8,0434
IHFA;28/02/2024;5.005,78;-0,0134;0,0494;-0,2739;7,9739
IHFA;29/02/2024;5.010,79;0,1001;0,1495;-0,1741;8,082
IHFA;01/03/2024;5.021,01;0,204;0,204;0,0295;8,2721
IHFA;04/03/2024;5.014,64;-0,1269;0,0768;-0,0974;8,1732
IHFA;05/03/2024;5.017,36;0,0542;0,1311;-0,0432;8,2319
IHFA;06/03/2024;5.025,56;0,1634;0,2948;0,1201;8,2847
IHFA;07/03/2024;5.030,37;0,0957;0,3908;0,216;8,2617
IHFA;08/03/2024;5.034,80;0,0881;0,4792;0,3042;8,2774
IHFA;11/03/2024;5.029,33;-0,1086;0,37;0,1952;8,4195
IHFA;12/03/2024;5.036,06;0,1338;0,5043;0,3293;8,5646
IHFA;13/03/2024;5.039,81;0,0745;0,5792;0,404;9,1135
IHFA;14/03/2024;5.032,00;-0,155;0,4233;0,2484;9,1185
IHFA;15/03/2024;5.023,25;-0,1739;0,2487;0,0741;8,9066
IHFA;18/03/2024;5.020,17;-0,0613;0,1872;0,0128;8,786
IHFA;19/03/2024;5.025,05;0,0972;0,2846;0,11;8,8918
IHFA;20/03/2024;5.041,21;0,3216;0,6071;0,4319;9,3526
IHFA;21/03/2024;5.047,31;0,121;0,7288;0,5534;9,4909
IHFA;22/03/2024;5.049,20;0,0374;0,7665;0,5911;9,2437
IHFA;25/03/2024;5.043,84;-0,1062;0,6596;0,4843;8,9714
IHFA;26/03/2024;5.043,11;-0,0145;0,645;0,4698;8,9556
IHFA;27/03/2024;5.052,63;0,1888;0,835;0,6594;9,1557
IHFA;28/03/2024;5.053,42;0,0156;0,8508;0,6752;9,1635
IHFA;01/04/2024;5.049,78;-0,072;-0,072;0,6026;9,0849
IHFA;02/04/2024;5.044,92;-0,0962;-0,1682;0,5058;8,9799
IHFA;03/04/2024;5.043,65;-0,0252;-0,1933;0,4805;8,6994
IHFA;04/04/2024;5.045,69;0,0404;-0,153;0,5212;8,4402
IHFA;05/04/2024;5.041,44;-0,0842;-0,2371;0,4365;8,4267
IHFA;08/04/2024;5.038,82;-0,052;-0,2889;0,3843;8,3068
IHFA;09/04/2024;5.044,15;0,1058;-0,1834;0,4905;8,4213
IHFA;10/04/2024;5.025,66;-0,3666;-0,5493;0,1221;8,1157
IHFA;11/04/2024;5.019,66;-0,1194;-0,6681;0,0026;7,7541
IHFA;12/04/2024;5.022,50;0,0566;-0,6119;0,0592;7,603
IHFA;15/04/2024;5.008,87;-0,2714;-0,8816;-0,2124;7,2735
IHFA;16/04/2024;5.000,82;-0,1607;-1,0409;-0,3727;7,1011
IHFA;17/04/2024;4.985,22;-0,3119;-1,3496;-0,6835;6,9356
IHFA;18/04/2024;4.987,50;0,0457;-1,3045;-0,6381;7,063
IHFA;19/04/2024;4.990,55;0,0612;-1,2441;-0,5773;7,3906
IHFA;22/04/2024;4.994,58;0,0808;-1,1644;-0,4971;7,2615
IHFA;23/04/2024;4.997,10;0,0505;-1,1145;-0,4469;7,3157
IHFA;24/04/2024;4.990,18;-0,1385;-1,2514;-0,5847;6,9956
IHFA;25/04/2024;4.981,80;-0,1679;-1,4173;-0,7517;6,767
IHFA;26/04/2024;5.000,43;0,374;-1,0486;-0,3805;7,1233
IHFA;29/04/2024;5.000,57;0,0028;-1,0458;-0,3777;7,149
IHFA;30/04/2024;4.978,03;-0,4507;-1,4919;-0,8268;6,6661
IHFA;02/05/2024;4.978,70;0,0135;0,0135;-0,8134;6,7641
IHFA;03/05/2024;4.994,78;0,323;0,3365;-0,4931;7,0057
IHFA;06/05/2024;4.995,62;0,0168;0,3534;-0,4763;6,7333
IHFA;07/05/2024;5.000,03;0,0883;0,4419;-0,3885;6,8275
IHFA;08/05/2024;5.000,69;0,0132;0,4552;-0,3753;6,9168
IHFA;09/05/2024;5.004,58;0,0778;0,5333;-0,2978;6,8877
IHFA;10/05/2024;5.002,99;-0,0318;0,5014;-0,3295;6,6513
IHFA;13/05/2024;5.000,52;-0,0494;0,4518;-0,3787;6,4296
IHFA;14/05/2024;5.001,57;0,021;0,4729;-0,3578;6,4519
IHFA;15/05/2024;5.018,35;0,3355;0,81;-0,0235;6,6833
IHFA;16/05/2024;5.020,11;0,0351;0,8453;0,0116;6,8663
IHFA;17/05/2024;5.017,81;-0,0458;0,7991;-0,0343;6,7565
IHFA;20/05/2024;5.017,13;-0,0136;0,7855;-0,0478;6,7756
IHFA;21/05/2024;5.017,79;0,0132;0,7987;-0,0347;6,7897
IHFA;22/05/2024;5.000,37;-0,3472;0,4488;-0,3817;6,4226
IHFA;23/05/2024;4.989,14;-0,2246;0,2232;-0,6054;6,2439
IHFA;24/05/2024;4.990,20;0,0212;0,2445;-0,5843;6,2382
IHFA;27/05/2024;4.994,60;0,0882;0,3329;-0,4967;6,0904
IHFA;28/05/2024;4.993,52;-0,0216;0,3112;-0,5182;6,0675
IHFA;29/05/2024;4.986,98;-0,131;0,1798;-0,6485;5,9995
IHFA;31/05/2024;4.991,72;0,095;0,275;-0,554;6,0953
IHFA;03/06/2024;4.988,46;-0,0653;-0,0653;-0,619;5,7011
IHFA;04/06/2024;4.985,95;-0,0503;-0,1156;-0,669;5,648
IHFA;05/06/2024;4.999,29;0,2676;0,1517;-0,4032;5,7735
IHFA;06/06/2024;5.003,06;0,0754;0,2272;-0,3281;5,6162
IHFA;07/06/2024;4.982,12;-0,4185;-0,1923;-0,7453;5,2166
IHFA;10/06/2024;4.985,11;0,06;-0,1324;-0,6857;4,9495
IHFA;11/06/2024;4.989,16;0,0812;-0,0513;-0,605;5,0347
IHFA;12/06/2024;4.986,37;-0,0559;-0,1072;-0,6606;4,9062
IHFA;13/06/2024;4.987,91;0,0309;-0,0763;-0,6299;5,2506
IHFA;14/06/2024;4.991,81;0,0782;0,0018;-0,5522;4,9743
IHFA;17/06/2024;4.988,99;-0,0565;-0,0547;-0,6084;4,7423
IHFA;18/06/2024;4.996,31;0,1467;0,092;-0,4626;4,896
IHFA;19/06/2024;5.002,37;0,1213;0,2134;-0,3419;4,9489
IHFA;20/06/2024;5.003,16;0,0158;0,2292;-0,3261;4,8799
IHFA;21/06/2024;5.012,07;0,1781;0,4077;-0,1486;4,8846
IHFA;24/06/2024;5.015,64;0,0712;0,4792;-0,0775;4,9594
IHFA;25/06/2024;5.019,12;0,0694;0,5489;-0,0082;5,0322
IHFA;26/06/2024;5.024,26;0,1024;0,6519;0,0942;5,1602
IHFA;27/06/2024;5.036,07;0,2351;0,8885;0,3295;5,7019
IHFA;28/06/2024;5.029,63;-0,1279;0,7595;0,2012;5,309
IHFA;01/07/2024;5.027,43;-0,0437;-0,0437;0,1574;5,2629
IHFA;02/07/2024;5.037,11;0,1925;0,1487;0,3502;5,4656
IHFA;03/07/2024;5.045,10;0,1586;0,3076;0,5094;5,4194
IHFA;04/07/2024;5.052,84;0,1534;0,4615;0,6636;5,7106
IHFA;05/07/2024;5.060,21;0,1459;0,608;0,8104;5,7895
IHFA;08/07/2024;5.059,02;-0,0235;0,5843;0,7867;5,905
IHFA;09/07/2024;5.062,27;0,0642;0,649;0,8515;5,9731
IHFA;10/07/2024;5.074,68;0,2451;0,8957;1,0987;6,4361
IHFA;11/07/2024;5.087,50;0,2526;1,1506;1,3541;6,6367
IHFA;12/07/2024;5.094,32;0,1341;1,2862;1,49;6,518
IHFA;15/07/2024;5.095,20;0,0173;1,3037;1,5075;6,6812
IHFA;16/07/2024;5.100,14;0,097;1,4019;1,6059;6,7846
IHFA;17/07/2024;5.092,78;-0,1443;1,2556;1,4593;6,3919
IHFA;18/07/2024;5.085,25;-0,1479;1,1058;1,3093;5,9855
IHFA;19/07/2024;5.084,65;-0,0118;1,0939;1,2973;5,9291
IHFA;22/07/2024;5.092,46;0,1536;1,2492;1,4529;5,8352
IHFA;23/07/2024;5.092,25;-0,0041;1,245;1,4487;5,8308
IHFA;24/07/2024;5.090,11;-0,042;1,2025;1,4061;5,5621
IHFA;25/07/2024;5.081,99;-0,1595;1,041;1,2443;5,4195
IHFA;26/07/2024;5.095,76;0,271;1,3148;1,5187;5,5506
IHFA;29/07/2024;5.093,95;-0,0355;1,2788;1,4826;5,5489
IHFA;30/07/2024;5.092,74;-0,0238;1,2548;1,4585;5,5239
IHFA;31/07/2024;5.105,38;0,2482;1,5061;1,7103;5,3498
IHFA;01/08/2024;5.123,14;0,3479;0,3479;2,0641;5,9209
IHFA;02/08/2024;5.121,80;-0,0262;0,3216;2,0374;5,9762
IHFA;05/08/2024;5.107,15;-0,286;0,0347;1,7456;5,3401
IHFA;06/08/2024;5.101,58;-0,1091;-0,0744;1,6346;5,2252
IHFA;07/08/2024;5.112,30;0,2101;0,1355;1,8482;5,5619
IHFA;08/08/2024;5.127,45;0,2963;0,4323;2,15;5,6995
IHFA;09/08/2024;5.138,97;0,2247;0,6579;2,3795;5,9802
IHFA;12/08/2024;5.141,38;0,0469;0,7051;2,4275;6,0282
