Índice;Data de Referência;Número Índice;Variação Diária (%);Variação no Mês (%);Variação no Ano (%);Variação 12 Meses (%);Variação 24 Meses (%);Duration (d.u.);PMR
IMA-B;03/10/2012;3.288,548812;0,0441;0,5453;19,7638;23,6620;45,0042;2.063;
IMA-B;04/10/2012;3.294,315234;0,1753;0,7216;19,9738;23,8126;45,1044;2.063;
IMA-B;05/10/2012;3.338,647081;1,3457;2,0771;21,5883;25,1655;46,9875;2.085;
IMA-B;08/10/2012;3.323,299096;-0,4597;1,6078;21,0294;24,3520;45,6824;2.073;
IMA-B;09/10/2012;3.328,195594;0,1473;1,7575;21,2077;24,5352;45,8971;2.074;
IMA-B;10/10/2012;3.330,112596;0,0576;1,8161;21,2775;24,4700;45,9811;2.073;
IMA-B;11/10/2012;3.357,839759;0,8326;2,6639;22,2873;25,1232;47,1264;2.095;
IMA-B;15/10/2012;3.358,813589;0,0290;2,6936;22,3227;25,5533;45,2492;2.095;
IMA-B;16/10/2012;3.369,214613;0,3097;3,0116;22,7015;25,9421;45,6990;2.093;
IMA-B;17/10/2012;3.354,647698;-0,4324;2,5663;22,1710;25,5575;45,0690;2.081;
IMA-B;18/10/2012;3.362,773848;0,2422;2,8147;22,4670;25,6755;45,6719;2.084;
IMA-B;19/10/2012;3.373,764946;0,3268;3,1508;22,8672;26,1182;47,1722;2.091;
IMA-B;22/10/2012;3.388,847426;0,4471;3,6119;23,4165;27,3459;47,6017;2.101;
IMA-B;23/10/2012;3.397,425847;0,2531;3,8742;23,7289;27,6682;47,9754;2.106;
IMA-B;24/10/2012;3.394,103801;-0,0978;3,7726;23,6079;27,6568;47,8307;2.103;
IMA-B;25/10/2012;3.386,258427;-0,2311;3,5328;23,3222;27,4087;47,9143;2.095;
IMA-B;26/10/2012;3.388,841344;0,0763;3,6117;23,4163;27,1516;47,3156;2.095;
IMA-B;29/10/2012;3.387,990045;-0,0251;3,5857;23,3853;26,6278;46,6901;2.091;
IMA-B;30/10/2012;3.390,458785;0,0729;3,6612;23,4752;26,7201;46,7969;2.091;
IMA-B;31/10/2012;3.394,857298;0,1297;3,7957;23,6354;26,5321;46,9874;2.092;
IMA-B;01/11/2012;3.393,591538;-0,0373;-0,0373;23,5893;26,7262;46,6471;2.089;
IMA-B;05/11/2012;3.395,311255;0,0507;0,0134;23,6519;26,7230;46,2856;2.087;
IMA-B;06/11/2012;3.391,308559;-0,1179;-0,1045;23,5061;26,5736;46,1132;2.082;
IMA-B;07/11/2012;3.394,679226;0,0994;-0,0052;23,6289;26,5516;46,2584;2.082;
IMA-B;08/11/2012;3.392,096911;-0,0761;-0,0813;23,5349;26,2788;46,3293;2.078;
IMA-B;09/11/2012;3.387,202647;-0,1443;-0,2255;23,3566;25,3700;45,6625;2.073;
IMA-B;12/11/2012;3.379,570289;-0,2253;-0,4503;23,0787;24,7964;44,3199;2.065;
IMA-B;13/11/2012;3.367,936385;-0,3442;-0,7930;22,6550;24,3668;43,8231;2.056;
IMA-B;14/11/2012;3.349,553100;-0,5458;-1,3345;21,9855;23,4779;43,0380;2.042;
IMA-B;16/11/2012;3.364,991432;0,4609;-0,8797;22,5477;23,7660;44,3273;2.070;
IMA-B;19/11/2012;3.374,560492;0,2844;-0,5979;22,8962;23,9741;45,0213;2.089;
IMA-B;20/11/2012;3.375,746126;0,0351;-0,5629;22,9394;24,0177;45,0723;2.088;
IMA-B;21/11/2012;3.372,378942;-0,0997;-0,6621;22,8168;24,0539;44,9276;2.085;
IMA-B;22/11/2012;3.373,015644;0,0189;-0,6434;22,8399;24,1798;46,0526;2.084;
IMA-B;23/11/2012;3.382,325022;0,2760;-0,3692;23,1790;24,5515;46,2609;2.089;
IMA-B;26/11/2012;3.390,123074;0,2306;-0,1395;23,4630;24,5694;45,7716;2.093;
IMA-B;27/11/2012;3.402,204152;0,3564;0,2164;23,9029;25,0133;46,2910;2.098;
IMA-B;28/11/2012;3.400,795046;-0,0414;0,1749;23,8516;24,9659;46,2304;2.095;
IMA-B;29/11/2012;3.402,092191;0,0381;0,2131;23,8989;24,8167;46,5020;2.093;
IMA-B;30/11/2012;3.412,892422;0,3175;0,5312;24,2922;24,6809;46,4908;2.095;
IMA-B;03/12/2012;3.418,547992;0,1657;0,1657;24,4982;25,1357;46,5643;2.095;
IMA-B;04/12/2012;3.438,298191;0,5777;0,7444;25,2174;25,8587;47,4111;2.105;
IMA-B;05/12/2012;3.438,218386;-0,0023;0,7421;25,2145;26,1019;47,4077;2.102;
IMA-B;06/12/2012;3.469,871876;0,9206;1,6695;26,3673;27,0538;49,1516;2.116;
IMA-B;07/12/2012;3.464,422805;-0,1570;1,5099;26,1689;26,3755;48,8001;2.109;
IMA-B;10/12/2012;3.453,694577;-0,3097;1,1955;25,7781;25,7883;47,3634;2.100;
IMA-B;11/12/2012;3.444,250707;-0,2734;0,9188;25,4342;25,4443;46,9605;2.092;
IMA-B;12/12/2012;3.455,351612;0,3223;1,2441;25,8385;25,6095;47,4341;2.096;
IMA-B;13/12/2012;3.466,239936;0,3151;1,5631;26,2350;26,0059;47,6922;2.099;
IMA-B;14/12/2012;3.467,459632;0,0352;1,5989;26,2795;26,1976;47,1571;2.097;
IMA-B;17/12/2012;3.469,250279;0,0516;1,6513;26,3447;26,6387;46,2985;2.097;
IMA-B;18/12/2012;3.465,625974;-0,1045;1,5451;26,2127;26,5064;46,1457;2.090;
IMA-B;19/12/2012;3.470,202338;0,1321;1,6792;26,3793;26,7049;46,3387;2.091;
IMA-B;20/12/2012;3.458,578671;-0,3350;1,3386;25,9560;26,0631;45,8703;2.082;
IMA-B;21/12/2012;3.457,362474;-0,0352;1,3030;25,9117;25,7598;45,7231;2.080;
IMA-B;24/12/2012;3.459,086257;0,0499;1,3535;25,9745;26,6295;45,6530;2.079;
IMA-B;26/12/2012;3.468,020597;0,2583;1,6153;26,2999;27,1640;46,0292;2.085;
IMA-B;27/12/2012;3.470,176905;0,0622;1,6785;26,3784;26,9240;46,0329;2.085;
IMA-B;28/12/2012;3.476,646559;0,1864;1,8680;26,6140;27,0232;46,1187;2.090;
IMA-B;31/12/2012;3.478,379033;0,0498;1,9188;26,6771;26,6771;45,8158;2.089;
IMA-B;02/01/2013;3.489,934645;0,3322;0,3322;0,3322;26,7293;46,3002;2.094;
IMA-B;03/01/2013;3.509,030745;0,5472;0,8812;0,8812;27,3577;47,1831;2.105;
IMA-B;04/01/2013;3.515,468459;0,1835;1,0663;1,0663;28,0239;47,6313;2.110;
IMA-B;07/01/2013;3.518,061175;0,0738;1,1408;1,1408;28,1620;48,5751;2.108;
IMA-B;08/01/2013;3.509,164934;-0,2529;0,8851;0,8851;27,8379;48,1994;2.101;
IMA-B;09/01/2013;3.520,101066;0,3116;1,1995;1,1995;28,3623;48,6613;2.105;
IMA-B;10/01/2013;3.528,010966;0,2247;1,4269;1,4269;28,3964;49,2727;2.107;
IMA-B;11/01/2013;3.534,912283;0,1956;1,6253;1,6253;28,6487;49,2712;2.111;
IMA-B;14/01/2013;3.537,491617;0,0730;1,6994;1,6994;28,7061;48,5778;2.112;
IMA-B;15/01/2013;3.537,900967;0,0116;1,7112;1,7112;28,7210;48,5950;2.112;
IMA-B;16/01/2013;3.541,456689;0,1005;1,8134;1,8134;28,6751;48,7443;2.174;
IMA-B;17/01/2013;3.532,638885;-0,2490;1,5599;1,5599;28,4335;48,2974;2.167;
IMA-B;18/01/2013;3.524,258970;-0,2372;1,3190;1,3190;27,8365;47,7168;2.160;
IMA-B;21/01/2013;3.542,772914;0,5253;1,8513;1,8513;27,6612;48,4531;2.171;
IMA-B;22/01/2013;3.541,203191;-0,0443;1,8061;1,8061;27,6046;48,3873;2.170;
IMA-B;23/01/2013;3.549,033577;0,2211;2,0312;2,0312;28,1519;48,7154;2.174;
IMA-B;24/01/2013;3.526,359661;-0,6389;1,3794;1,3794;27,2810;48,4072;2.165;
IMA-B;25/01/2013;3.528,269777;0,0542;1,4343;1,4343;27,2986;48,4066;2.164;
IMA-B;28/01/2013;3.519,373954;-0,2521;1,1786;1,1786;26,0187;47,9728;2.153;
IMA-B;29/01/2013;3.517,500880;-0,0532;1,1247;1,1247;25,9517;47,8941;2.150;
IMA-B;30/01/2013;3.507,459295;-0,2855;0,8360;0,8360;25,3271;47,4719;2.139;
IMA-B;31/01/2013;3.497,101393;-0,2953;0,5382;0,5382;25,3145;47,0584;2.130;
IMA-B;01/02/2013;3.493,459617;-0,1041;-0,1041;0,4336;25,3266;46,6030;2.128;
IMA-B;04/02/2013;3.480,608090;-0,3679;-0,4716;0,0641;25,1118;46,4463;2.118;
IMA-B;05/02/2013;3.461,065479;-0,5615;-1,0305;-0,4977;24,4094;45,6241;2.106;
IMA-B;06/02/2013;3.448,929442;-0,3506;-1,3775;-0,8466;24,1183;45,1134;2.095;
IMA-B;07/02/2013;3.429,780202;-0,5552;-1,9251;-1,3972;23,0401;44,3502;2.079;
IMA-B;08/02/2013;3.423,298428;-0,1890;-2,1104;-1,5835;22,4720;43,3297;2.072;
IMA-B;13/02/2013;3.426,511569;0,0939;-2,0185;-1,4911;21,4344;43,5509;2.071;
IMA-B;14/02/2013;3.427,190842;0,0198;-1,9991;-1,4716;20,9872;43,7948;2.072;
IMA-B;15/02/2013;3.439,011295;0,3449;-1,6611;-1,1318;21,3114;44,4757;2.114;
IMA-B;18/02/2013;3.434,186741;-0,1403;-1,7991;-1,2705;20,4326;43,6913;2.117;
IMA-B;19/02/2013;3.438,563399;0,1274;-1,6739;-1,1447;20,5861;43,8744;2.119;
IMA-B;20/02/2013;3.439,166696;0,0175;-1,6566;-1,1273;20,6073;43,8996;2.121;
IMA-B;21/02/2013;3.446,294987;0,2073;-1,4528;-0,9224;20,8573;44,2954;2.123;
IMA-B;22/02/2013;3.437,527707;-0,2544;-1,7035;-1,1744;20,4525;43,7622;2.120;
IMA-B;25/02/2013;3.453,143196;0,4543;-1,2570;-0,7255;21,4162;44,4186;2.128;
IMA-B;26/02/2013;3.461,347518;0,2376;-1,0224;-0,4896;21,7047;44,7617;2.132;
IMA-B;27/02/2013;3.465,691966;0,1255;-0,8982;-0,3647;21,9929;44,9434;2.133;
IMA-B;28/02/2013;3.466,433711;0,0214;-0,8769;-0,3434;21,6219;44,8381;2.132;
IMA-B;01/03/2013;3.477,574782;0,3214;0,3214;-0,0231;21,9103;45,1360;2.136;
IMA-B;04/03/2013;3.482,560930;0,1434;0,4652;0,1202;21,6700;45,2448;2.137;
IMA-B;05/03/2013;3.497,241540;0,4215;0,8887;0,5423;21,9785;45,8571;2.145;
IMA-B;06/03/2013;3.500,295618;0,0873;0,9769;0,6301;21,9673;45,9844;2.144;
IMA-B;07/03/2013;3.492,718135;-0,2165;0,7583;0,4122;21,4980;45,6684;2.139;
IMA-B;08/03/2013;3.480,303700;-0,3554;0,4001;0,0553;20,2539;45,1506;2.129;
IMA-B;11/03/2013;3.474,912465;-0,1549;0,2446;-0,0997;19,5007;44,2133;2.122;
IMA-B;12/03/2013;3.459,398836;-0,4464;-0,2029;-0,5457;19,0446;43,5695;2.107;
IMA-B;13/03/2013;3.438,228106;-0,6120;-0,8137;-1,1543;18,4308;42,6908;2.091;
IMA-B;14/03/2013;3.447,876590;0,2806;-0,5353;-0,8769;19,1933;43,2804;2.093;
IMA-B;15/03/2013;3.459,481913;0,3366;-0,2005;-0,5433;19,2695;43,9052;2.097;
IMA-B;18/03/2013;3.460,244553;0,0220;-0,1785;-0,5213;19,4249;43,6472;2.096;
IMA-B;19/03/2013;3.467,401089;0,2068;0,0279;-0,3156;20,0272;43,9443;2.097;
IMA-B;20/03/2013;3.456,044151;-0,3275;-0,2997;-0,6421;19,5791;43,4728;2.085;
IMA-B;21/03/2013;3.430,737715;-0,7322;-1,0298;-1,3696;18,5208;42,3805;2.064;
IMA-B;22/03/2013;3.428,404160;-0,0680;-1,0971;-1,4367;18,4160;42,0011;2.058;
IMA-B;25/03/2013;3.434,000279;0,1632;-0,9356;-1,2758;18,4927;41,9368;2.058;
IMA-B;26/03/2013;3.434,790485;0,0230;-0,9128;-1,2531;18,5101;41,9695;2.057;
IMA-B;27/03/2013;3.435,937712;0,0334;-0,8798;-1,2201;18,3123;42,0169;2.051;
IMA-B;28/03/2013;3.401,150810;-1,0124;-1,8833;-2,2202;16,9511;40,4858;2.018;
IMA-B;01/04/2013;3.372,732083;-0,8356;-0,8356;-3,0372;16,0666;38,5465;1.989;
IMA-B;02/04/2013;3.386,439130;0,4064;-0,4326;-2,6432;16,3674;39,1096;1.999;
IMA-B;03/04/2013;3.367,394428;-0,5624;-0,9925;-3,1907;16,0172;38,3272;1.984;
IMA-B;04/04/2013;3.375,246549;0,2332;-0,7616;-2,9650;16,1360;38,5722;1.989;
IMA-B;05/04/2013;3.423,262992;1,4226;0,6501;-1,5845;17,6944;40,7504;2.024;
IMA-B;08/04/2013;3.414,980729;-0,2419;0,4066;-1,8226;17,4097;40,1819;2.013;
IMA-B;09/04/2013;3.422,161100;0,2103;0,6177;-1,6162;17,2389;40,4767;2.021;
IMA-B;10/04/2013;3.423,795777;0,0478;0,6658;-1,5692;16,7263;40,5438;2.022;
IMA-B;11/04/2013;3.415,271486;-0,2490;0,4152;-1,8143;16,2915;40,2530;2.015;
IMA-B;12/04/2013;3.397,869273;-0,5095;-0,0965;-2,3146;15,3174;39,3861;2.009;
IMA-B;15/04/2013;3.390,511246;-0,2165;-0,3128;-2,5261;14,8639;38,9188;2.004;
IMA-B;16/04/2013;3.393,730221;0,0949;-0,2182;-2,4336;14,8179;39,0506;2.015;
IMA-B;17/04/2013;3.396,574430;0,0838;-0,1346;-2,3518;14,6086;39,1672;2.014;
IMA-B;18/04/2013;3.443,865681;1,3923;1,2559;-0,9922;16,0038;41,1363;2.033;
IMA-B;19/04/2013;3.454,491446;0,3085;1,5683;-0,6867;15,5605;41,5167;2.041;
IMA-B;22/04/2013;3.461,098108;0,1912;1,7626;-0,4968;15,5682;41,8169;2.041;
IMA-B;23/04/2013;3.462,165568;0,0308;1,7939;-0,4661;15,5071;41,8607;2.039;
IMA-B;24/04/2013;3.454,449258;-0,2229;1,5671;-0,6880;14,4872;41,5445;2.032;
IMA-B;25/04/2013;3.441,259361;-0,3818;1,1793;-1,0672;13,5763;41,4284;2.022;
IMA-B;26/04/2013;3.443,170325;0,0555;1,2354;-1,0122;13,6378;41,3567;2.019;
IMA-B;29/04/2013;3.447,134899;0,1151;1,3520;-0,8982;13,4799;41,0474;2.020;
IMA-B;30/04/2013;3.454,951360;0,2268;1,5818;-0,6735;13,8632;41,3672;2.026;
IMA-B;02/05/2013;3.483,730544;0,8330;0,8330;0,1539;13,6320;42,2558;2.046;
IMA-B;03/05/2013;3.472,421954;-0,3246;0,5057;-0,1713;13,1062;41,5514;2.037;
IMA-B;06/05/2013;3.480,116923;0,2216;0,7284;0,0500;11,2096;41,6555;2.040;
IMA-B;07/05/2013;3.485,953636;0,1677;0,8973;0,2178;9,4204;41,8930;2.042;
IMA-B;08/05/2013;3.488,650249;0,0774;0,9754;0,2953;11,3862;42,0028;2.040;
IMA-B;09/05/2013;3.473,889725;-0,4231;0,5482;-0,1291;12,3754;41,2872;2.028;
IMA-B;10/05/2013;3.457,751037;-0,4646;0,0810;-0,5930;9,9392;40,6147;2.017;
IMA-B;13/05/2013;3.464,683126;0,2005;0,2817;-0,3937;10,3334;40,3856;2.020;
IMA-B;14/05/2013;3.438,942933;-0,7429;-0,4633;-1,1337;9,4704;39,3426;1.998;
IMA-B;15/05/2013;3.452,781035;0,4024;-0,0628;-0,7359;9,8640;39,9033;2.023;
IMA-B;16/05/2013;3.463,464632;0,3094;0,2464;-0,4288;9,9282;40,0091;2.194;
IMA-B;17/05/2013;3.451,442318;-0,3471;-0,1016;-0,7744;8,9591;39,2650;2.185;
IMA-B;20/05/2013;3.437,352643;-0,4082;-0,5094;-1,1795;8,1036;38,5316;2.175;
IMA-B;21/05/2013;3.442,252304;0,1425;-0,3676;-1,0386;8,8237;38,7291;2.177;
IMA-B;22/05/2013;3.432,671313;-0,2783;-0,6449;-1,3141;11,0292;38,3429;2.167;
IMA-B;23/05/2013;3.423,544332;-0,2659;-0,9090;-1,5764;10,2220;38,0860;2.157;
IMA-B;24/05/2013;3.397,140556;-0,7712;-1,6733;-2,3355;10,4605;37,1159;2.137;
IMA-B;27/05/2013;3.367,818247;-0,8631;-2,5220;-3,1785;8,8931;35,7019;2.108;
IMA-B;28/05/2013;3.341,457779;-0,7827;-3,2850;-3,9364;7,6849;34,6398;2.087;
IMA-B;29/05/2013;3.364,831655;0,6995;-2,6084;-3,2644;8,0555;35,5816;2.103;
IMA-B;31/05/2013;3.298,935465;-1,9584;-4,5157;-5,1588;6,6252;32,9996;2.074;
IMA-B;03/06/2013;3.296,937568;-0,0606;-0,0606;-5,2163;7,2228;33,1524;2.073;
IMA-B;04/06/2013;3.322,385114;0,7719;0,7108;-4,4847;10,2645;34,1801;2.090;
IMA-B;05/06/2013;3.332,810466;0,3138;1,0268;-4,1850;10,2426;34,6012;2.101;
IMA-B;06/06/2013;3.314,123125;-0,5607;0,4604;-4,7222;9,3165;34,0267;2.088;
IMA-B;07/06/2013;3.298,044873;-0,4851;-0,0270;-5,1844;8,7862;33,2451;2.077;
IMA-B;10/06/2013;3.206,193751;-2,7850;-2,8113;-7,8251;4,8649;28,9457;1.999;
IMA-B;11/06/2013;3.187,957919;-0,5688;-3,3640;-8,3493;5,2808;28,2123;1.987;
IMA-B;12/06/2013;3.161,935828;-0,8163;-4,1528;-9,0974;4,2495;27,1658;1.972;
IMA-B;13/06/2013;3.228,209151;2,0960;-2,1439;-7,1921;6,1686;29,7327;2.020;
IMA-B;14/06/2013;3.211,017010;-0,5326;-2,6651;-7,6864;5,4378;29,0939;2.014;
IMA-B;17/06/2013;3.182,840753;-0,8775;-3,5192;-8,4964;5,2875;27,7740;1.997;
IMA-B;18/06/2013;3.138,789673;-1,3840;-4,8545;-9,7629;3,6636;26,0056;1.985;
IMA-B;19/06/2013;3.069,597824;-2,2044;-6,9519;-11,7521;1,0297;23,2280;1.931;
IMA-B;20/06/2013;3.123,811151;1,7661;-5,3085;-10,1935;2,5631;25,4276;1.987;
IMA-B;21/06/2013;3.162,139659;1,2270;-4,1467;-9,0916;3,3059;26,9879;2.002;
IMA-B;24/06/2013;3.202,194214;1,2667;-2,9325;-7,9400;4,5648;28,7126;2.011;
IMA-B;25/06/2013;3.223,439492;0,6635;-2,2885;-7,3293;4,5895;29,5666;2.018;
IMA-B;26/06/2013;3.225,982263;0,0789;-2,2114;-7,2562;4,6527;29,6688;2.019;
IMA-B;27/06/2013;3.248,367478;0,6939;-1,5329;-6,6126;5,5648;30,8349;2.030;
IMA-B;28/06/2013;3.206,888180;-1,2769;-2,7902;-7,8051;4,4891;29,4895;1.997;
IMA-B;01/07/2013;3.218,266745;0,3548;0,3548;-7,4780;4,5402;30,0481;2.003;
IMA-B;02/07/2013;3.233,529231;0,4742;0,8307;-7,0392;4,6981;30,6648;2.006;
IMA-B;03/07/2013;3.225,490372;-0,2486;0,5801;-7,2703;4,3726;30,3400;1.997;
IMA-B;04/07/2013;3.187,752620;-1,1700;-0,5967;-8,3552;3,4705;28,7309;1.970;
IMA-B;05/07/2013;3.180,778448;-0,2188;-0,8142;-8,5557;3,6486;28,5443;1.966;
IMA-B;08/07/2013;3.194,091060;0,4185;-0,3991;-8,1730;3,7133;29,0221;1.971;
IMA-B;09/07/2013;3.195,125698;0,0324;-0,3668;-8,1433;3,7262;29,0639;1.970;
IMA-B;10/07/2013;3.186,042116;-0,2843;-0,6500;-8,4044;3,1085;28,6970;1.962;
IMA-B;11/07/2013;3.171,805146;-0,4469;-1,0940;-8,8137;1,9841;28,2416;1.947;
IMA-B;12/07/2013;3.173,096096;0,0407;-1,0537;-8,7766;2,1550;28,2932;1.947;
IMA-B;15/07/2013;3.201,629240;0,8992;-0,1640;-7,9563;2,6378;29,2466;1.966;
IMA-B;16/07/2013;3.203,439699;0,0565;-0,1075;-7,9042;2,1891;29,3197;1.975;
IMA-B;17/07/2013;3.229,226841;0,8050;0,6966;-7,1629;2,9735;30,3607;1.994;
IMA-B;18/07/2013;3.256,894109;0,8568;1,5593;-6,3675;3,5711;31,3773;2.014;
IMA-B;19/07/2013;3.275,816764;0,5810;2,1494;-5,8235;3,8032;32,0969;2.024;
IMA-B;22/07/2013;3.290,966390;0,4625;2,6218;-5,3879;3,4715;32,5545;2.031;
IMA-B;23/07/2013;3.306,037351;0,4579;3,0918;-4,9547;3,6455;33,1615;2.036;
IMA-B;24/07/2013;3.284,361209;-0,6557;2,4158;-5,5778;3,3831;32,2884;2.018;
IMA-B;25/07/2013;3.279,051371;-0,1617;2,2503;-5,7305;2,9770;32,1510;2.016;
IMA-B;26/07/2013;3.271,439547;-0,2321;2,0129;-5,9493;2,8467;31,6384;2.010;
IMA-B;29/07/2013;3.239,991243;-0,9613;1,0322;-6,8534;2,5871;30,1415;1.988;
IMA-B;30/07/2013;3.224,055066;-0,4919;0,5353;-7,3116;2,0394;29,5014;1.980;
IMA-B;31/07/2013;3.248,287554;0,7516;1,2910;-6,6149;2,5615;30,4747;1.997;
IMA-B;01/08/2013;3.217,043991;-0,9618;-0,9618;-7,5131;1,2774;29,1808;1.978;
IMA-B;02/08/2013;3.237,202524;0,6266;-0,3413;-6,9336;1,8194;29,8687;1.990;
IMA-B;05/08/2013;3.248,660266;0,3539;0,0115;-6,6042;2,2547;30,4375;1.996;
IMA-B;06/08/2013;3.236,239222;-0,3823;-0,3709;-6,9613;1,7378;29,9388;1.987;
IMA-B;07/08/2013;3.237,525020;0,0397;-0,3313;-6,9243;1,3293;29,9904;1.984;
IMA-B;08/08/2013;3.246,736736;0,2845;-0,0477;-6,6595;1,4082;30,2553;1.987;
IMA-B;09/08/2013;3.255,757495;0,2778;0,2300;-6,4002;1,8616;30,5490;1.989;
IMA-B;12/08/2013;3.207,949661;-1,4684;-1,2418;-7,7746;0,8405;28,3041;1.957;
IMA-B;13/08/2013;3.202,502051;-0,1698;-1,4095;-7,9312;0,5773;28,0863;1.956;
IMA-B;14/08/2013;3.175,706058;-0,8367;-2,2345;-8,7016;-0,2031;27,0145;1.942;
IMA-B;15/08/2013;3.184,463530;0,2758;-1,9649;-8,4498;-0,2981;26,8563;1.985;
IMA-B;16/08/2013;3.173,465222;-0,3454;-2,3034;-8,7660;-0,2103;25,7823;1.987;
IMA-B;19/08/2013;3.152,675771;-0,6551;-2,9435;-9,3637;-1,0475;23,1212;1.974;
IMA-B;20/08/2013;3.201,560287;1,5506;-1,4385;-7,9583;0,9001;25,0302;1.997;
IMA-B;21/08/2013;3.160,584423;-1,2799;-2,7000;-9,1363;-0,8116;23,4300;1.972;
IMA-B;22/08/2013;3.168,718463;0,2574;-2,4496;-8,9024;-0,4389;23,6733;1.973;
IMA-B;23/08/2013;3.214,075752;1,4314;-1,0532;-7,5985;0,9792;25,0246;1.993;
IMA-B;26/08/2013;3.196,914375;-0,5339;-1,5815;-8,0918;0,2378;22,9140;1.982;
IMA-B;27/08/2013;3.197,892937;0,0306;-1,5514;-8,0637;-0,0471;22,9516;1.980;
IMA-B;28/08/2013;3.201,225896;0,1042;-1,4488;-7,9679;-0,1969;23,0797;1.978;
IMA-B;29/08/2013;3.165,248534;-1,1239;-2,5564;-9,0022;-1,2891;20,4919;1.958;
IMA-B;30/08/2013;3.163,401002;-0,0584;-2,6133;-9,0553;-1,6238;20,7235;1.955;
IMA-B;02/09/2013;3.161,442100;-0,0619;-0,0619;-9,1116;-1,9537;19,5218;1.952;
IMA-B;03/09/2013;3.159,793495;-0,0521;-0,1140;-9,1590;-2,1143;19,4594;1.949;
IMA-B;04/09/2013;3.158,305312;-0,0471;-0,1611;-9,2018;-2,1627;19,4032;1.945;
IMA-B;05/09/2013;3.153,932588;-0,1385;-0,2993;-9,3275;-2,3417;19,1028;1.941;
IMA-B;06/09/2013;3.163,448364;0,3017;0,0015;-9,0539;-1,8824;19,3596;1.942;
IMA-B;09/09/2013;3.166,386849;0,0929;0,0944;-8,9695;-1,7912;19,6391;1.941;
IMA-B;10/09/2013;3.170,315736;0,1241;0,2186;-8,8565;-1,5032;19,7875;1.941;
IMA-B;11/09/2013;3.173,425467;0,0981;0,3169;-8,7671;-1,4193;19,9050;1.939;
IMA-B;12/09/2013;3.161,063710;-0,3895;-0,0739;-9,1225;-2,0467;19,2409;1.930;
IMA-B;13/09/2013;3.160,442046;-0,0197;-0,0935;-9,1404;-2,1382;19,4225;1.926;
IMA-B;16/09/2013;3.163,551725;0,0984;0,0048;-9,0510;-2,0333;19,5348;1.927;
IMA-B;17/09/2013;3.164,484597;0,0295;0,0343;-9,0242;-2,1731;19,5700;1.935;
IMA-B;18/09/2013;3.221,649672;1,8065;1,8413;-7,3807;-0,3145;21,7300;1.971;
IMA-B;19/09/2013;3.216,151088;-0,1707;1,6675;-7,5388;-0,3481;21,7189;1.965;
IMA-B;20/09/2013;3.217,353622;0,0374;1,7055;-7,5042;-0,5448;22,0912;1.962;
IMA-B;23/09/2013;3.209,715220;-0,2374;1,4641;-7,7238;-0,8381;22,6756;1.953;
IMA-B;24/09/2013;3.211,303326;0,0495;1,5143;-7,6782;-0,9261;22,7363;1.950;
IMA-B;25/09/2013;3.198,051657;-0,4127;1,0954;-8,0591;-1,5602;22,2298;1.940;
IMA-B;26/09/2013;3.182,391553;-0,4897;0,6003;-8,5094;-2,0483;21,1320;1.926;
IMA-B;27/09/2013;3.174,563084;-0,2460;0,3529;-8,7344;-2,5277;21,0279;1.917;
IMA-B;30/09/2013;3.175,618881;0,0333;0,3862;-8,7041;-2,9074;20,2011;1.917;
IMA-B;01/10/2013;3.168,612993;-0,2206;-0,2206;-8,9055;-3,3421;19,9359;1.913;
IMA-B;02/10/2013;3.176,111720;0,2367;0,0155;-8,6899;-3,3765;20,2197;1.920;
IMA-B;03/10/2013;3.179,924473;0,1200;0,1356;-8,5803;-3,3031;19,5773;1.918;
IMA-B;04/10/2013;3.178,034837;-0,0594;0,0761;-8,6346;-3,5297;19,4424;1.915;
IMA-B;07/10/2013;3.183,055319;0,1580;0,2342;-8,4903;-4,6603;19,1043;1.916;
IMA-B;08/10/2013;3.192,265549;0,2894;0,5242;-8,2255;-3,9429;19,4490;1.922;
IMA-B;09/10/2013;3.205,463898;0,4134;0,9398;-7,8460;-3,6876;19,9428;1.928;
IMA-B;10/10/2013;3.197,567364;-0,2463;0,6912;-8,0731;-3,9802;19,5159;1.928;
IMA-B;11/10/2013;3.196,586224;-0,0307;0,6603;-8,1013;-4,8023;19,1144;1.928;
IMA-B;14/10/2013;3.196,594438;0,0003;0,6605;-8,1010;-4,8021;19,4895;1.927;
IMA-B;15/10/2013;3.196,977242;0,0120;0,6726;-8,0900;-4,8183;19,5038;1.925;
IMA-B;16/10/2013;3.197,769278;0,0248;0,6975;-8,0673;-5,0886;19,5334;1.924;
IMA-B;17/10/2013;3.202,111325;0,1358;0,8342;-7,9424;-4,5470;19,8483;1.929;
IMA-B;18/10/2013;3.192,243745;-0,3082;0,5235;-8,2261;-5,0711;19,3023;1.921;
IMA-B;21/10/2013;3.185,120247;-0,2232;0,2992;-8,4309;-5,5915;19,6902;1.913;
IMA-B;22/10/2013;3.195,855744;0,3371;0,6373;-8,1223;-5,6949;20,0936;1.917;
IMA-B;23/10/2013;3.207,147829;0,3533;0,9928;-7,7976;-5,6007;20,5180;1.920;
IMA-B;24/10/2013;3.204,766094;-0,0743;0,9178;-7,8661;-5,5784;20,5355;1.919;
IMA-B;25/10/2013;3.211,002723;0,1946;1,1142;-7,6868;-5,1755;20,8146;1.922;
IMA-B;28/10/2013;3.211,060116;0,0018;1,1160;-7,6852;-5,2461;20,0150;1.921;
